brand_id;brand;model_id;model;version_id;version;trim;category;energy;horsepower_ch;fiscal_hp_cv;mixed_consumption_l_100km;model_year;public_price_mad;promo_price_mad;turnkey_price_mad;registration_fee_mad;paint_fee_mad;luxury_tax_mad;depreciation_y1_pct;depreciation_y2_pct;depreciation_y3_pct;source_path
26;Land Rover;1745;Range Rover PHEV;22769;3.0 I6 PHEV 460 AWD LWB;Autobiography;4x4 / SUV / Crossover;Hybride rechargeable;460;17;"1,8";2026;1893720;0;1916394;13674;9000;0;25;15;10;https://www.wandaloo.com/neuf/land-rover/range-rover-phev/fiche-technique/3-0-i6-phev-460-awd-lwb-autobiography/22769.html
26;Land Rover;1745;Range Rover PHEV;22768;3.0 I6 PHEV 460 AWD LWB;HSE;4x4 / SUV / Crossover;Hybride rechargeable;460;17;"1,8";2026;1689840;0;1712514;13674;9000;0;25;15;10;https://www.wandaloo.com/neuf/land-rover/range-rover-phev/fiche-technique/3-0-i6-phev-460-awd-lwb-hse/22768.html
26;Land Rover;709;Range Rover Sport;22750;3.0 D I6 249 MHEV;Dynamic SE;4x4 / SUV / Crossover;Diesel MHEV;249;12;"7,4";2026;1211160;0;1476066;13674;9000;201860;25;15;10;https://www.wandaloo.com/neuf/land-rover/range-rover-sport/fiche-technique/3-0-d-i6-249-mhev-dynamic-se/22750.html
26;Land Rover;709;Range Rover Sport;22749;3.0 D I6 249 MHEV;SE;4x4 / SUV / Crossover;Diesel MHEV;249;12;"7,4";2026;1190640;0;1391910;13674;9000;148830;25;15;10;https://www.wandaloo.com/neuf/land-rover/range-rover-sport/fiche-technique/3-0-d-i6-249-mhev-se/22749.html
26;Land Rover;709;Range Rover Sport;22752;3.0 D I6 300 MHEV;Dynamic SE;4x4 / SUV / Crossover;Diesel MHEV;300;12;"8,3";2026;1238880;0;1509330;13674;9000;206480;25;15;10;https://www.wandaloo.com/neuf/land-rover/range-rover-sport/fiche-technique/3-0-d-i6-300-mhev-dynamic-se/22752.html
26;Land Rover;709;Range Rover Sport;22754;3.0 D I6 350 MHEV;Autobiography;4x4 / SUV / Crossover;Diesel MHEV;350;12;"7,5";2026;1456560;0;1770546;13674;9000;242760;25;15;10;https://www.wandaloo.com/neuf/land-rover/range-rover-sport/fiche-technique/3-0-d-i6-350-mhev-autobiography/22754.html
26;Land Rover;709;Range Rover Sport;22753;3.0 D I6 350 MHEV;Dynamic HSE;4x4 / SUV / Crossover;Diesel MHEV;350;12;"7,5";2026;1384200;0;1683714;13674;9000;230700;25;15;10;https://www.wandaloo.com/neuf/land-rover/range-rover-sport/fiche-technique/3-0-d-i6-350-mhev-dynamic-hse/22753.html
26;Land Rover;1744;Range Rover Sport PHEV;22756;3.0 I6 PHEV 440 4WD;Dynamic SE;4x4 / SUV / Crossover;Hybride rechargeable;440;17;"1,6";2026;1335840;0;1358514;13674;9000;0;25;15;10;https://www.wandaloo.com/neuf/land-rover/range-rover-sport-phev/fiche-technique/3-0-i6-phev-440-4wd-dynamic-se/22756.html
26;Land Rover;1744;Range Rover Sport PHEV;22758;3.0 I6 PHEV 510 4WD;Autobiography;4x4 / SUV / Crossover;Hybride rechargeable;510;17;"0,9";2026;1505760;0;1528434;13674;9000;0;25;15;10;https://www.wandaloo.com/neuf/land-rover/range-rover-sport-phev/fiche-technique/3-0-i6-phev-510-4wd-autobiography/22758.html
26;Land Rover;1744;Range Rover Sport PHEV;22757;3.0 I6 PHEV 510 4WD;Dynamic HSE;4x4 / SUV / Crossover;Hybride rechargeable;510;17;"0,9";2026;1440360;0;1463034;13674;9000;0;25;15;10;https://www.wandaloo.com/neuf/land-rover/range-rover-sport-phev/fiche-technique/3-0-i6-phev-510-4wd-dynamic-hse/22757.html
26;Land Rover;985;Range Rover Velar;22747;2.0 D I4 204 4WD;Dynamic SE;4x4 / SUV / Crossover;Diesel MHEV;204;8;"6,6";2026;782280;0;874182;7174;6500;65190;25;15;10;https://www.wandaloo.com/neuf/land-rover/range-rover-velar/fiche-technique/2-0-d-i4-204-4wd-dynamic-se/22747.html
26;Land Rover;985;Range Rover Velar;22746;2.0 D I4 204 4WD;S;4x4 / SUV / Crossover;Diesel MHEV;204;8;"6,6";2026;741360;0;829170;7174;6500;61780;25;15;10;https://www.wandaloo.com/neuf/land-rover/range-rover-velar/fiche-technique/2-0-d-i4-204-4wd-s/22746.html
114;LEAPMOTOR;1924;C10 REEV;21862;1.5 REEV 215 AT;Design;4x4 / SUV / Crossover;REEV;215;12;"0,4";2026;370000;0;390360;13360;7000;0;25;15;10;https://www.wandaloo.com/neuf/leapmotor/c10-reev/fiche-technique/1-5-reev-215-at-design/21862.html
114;LEAPMOTOR;1924;C10 REEV;21861;1.5 REEV 215 AT;Style;4x4 / SUV / Crossover;REEV;215;12;"0,4";2026;350000;0;370360;13360;7000;0;25;15;10;https://www.wandaloo.com/neuf/leapmotor/c10-reev/fiche-technique/1-5-reev-215-at-style/21861.html
114;LEAPMOTOR;1923;T03;21859;70 kW AT;;Citadine;Electrique;95;8;"11,5";2026;200000;0;213360;7360;6000;0;25;15;10;https://www.wandaloo.com/neuf/leapmotor/t03/fiche-technique/70-kw-at-/21859.html
27;Lexus;1007;ES;21865;300h 2WD;Executive;Familiale;Hybride;218;14;"5,3";2026;630000;1;520400;13800;0;0;25;15;10;https://www.wandaloo.com/neuf/lexus/es/fiche-technique/300h-2wd-executive/21865.html
27;Lexus;1008;NX;21877;350h 2WD;Executive;4x4 / SUV / Crossover;Hybride;244;14;"5,0";2026;793000;1;637400;13800;0;0;25;15;10;https://www.wandaloo.com/neuf/lexus/nx/fiche-technique/350h-2wd-executive/21877.html
27;Lexus;1008;NX;21876;350h 2WD;Luxury;4x4 / SUV / Crossover;Hybride;244;14;"5,0";2026;710000;1;570400;13800;0;0;25;15;10;https://www.wandaloo.com/neuf/lexus/nx/fiche-technique/350h-2wd-luxury/21876.html
27;Lexus;1008;NX;21878;350h 4WD;F-Sport Executive;4x4 / SUV / Crossover;Hybride;244;14;"5,2";2026;890500;1;663400;13800;0;0;25;15;10;https://www.wandaloo.com/neuf/lexus/nx/fiche-technique/350h-4wd-f-sport-executive/21878.html
27;Lexus;315;RX;21882;350h 4WD;Business Executive;4x4 / SUV / Crossover;Hybride;246;14;"1,5";2026;920000;1;870400;13800;0;0;25;15;10;https://www.wandaloo.com/neuf/lexus/rx/fiche-technique/350h-4wd-business-executive/21882.html
27;Lexus;315;RX;21881;350h 4WD;Executive;4x4 / SUV / Crossover;Hybride;246;14;"1,5";2026;860000;1;810400;13800;0;0;25;15;10;https://www.wandaloo.com/neuf/lexus/rx/fiche-technique/350h-4wd-executive/21881.html
27;Lexus;315;RX;21880;350h 4WD;Luxury;4x4 / SUV / Crossover;Hybride;246;14;"1,5";2026;740000;1;743400;13800;0;0;25;15;10;https://www.wandaloo.com/neuf/lexus/rx/fiche-technique/350h-4wd-luxury/21880.html
27;Lexus;1971;RZ;22779;500e AWD;Premium;4x4 / SUV / Crossover;Electrique;380;8;17;2026;737000;0;744405;6805;0;0;25;15;10;https://www.wandaloo.com/neuf/lexus/rz/fiche-technique/500e-awd-premium/22779.html
27;Lexus;1043;UX;21872;300h 2WD;Executive;4x4 / SUV / Crossover;Hybride;199;11;"4,5";2026;520000;1;423555;13055;0;0;25;15;10;https://www.wandaloo.com/neuf/lexus/ux/fiche-technique/300h-2wd-executive/21872.html
27;Lexus;1043;UX;21873;300h 2WD;F Sport;4x4 / SUV / Crossover;Hybride;199;11;"4,5";2026;559000;1;513555;13055;0;0;25;15;10;https://www.wandaloo.com/neuf/lexus/ux/fiche-technique/300h-2wd-f-sport/21873.html
104;LYNK & Co;1903;01;21888;1.5 T 280 PHEV;;4x4 / SUV / Crossover;;;;;2026;340000;0;369000;15000;14000;0;25;15;10;https://www.wandaloo.com/neuf/lynk--et-co/01/fiche-technique/1-5-t-280-phev-/21888.html
104;LYNK & Co;1904;02;21890;200 kW AT;Halo;4x4 / SUV / Crossover;;;;;2026;399000;0;430000;17000;14000;0;25;15;10;https://www.wandaloo.com/neuf/lynk--et-co/02/fiche-technique/200-kw-at-halo/21890.html
104;LYNK & Co;1905;06;21884;1.5 T 181 AT;Core +;4x4 / SUV / Crossover;;;;;2026;259000;0;280800;7800;14000;0;25;15;10;https://www.wandaloo.com/neuf/lynk--et-co/06/fiche-technique/1-5-t-181-at-core--/21884.html
104;LYNK & Co;1905;06;21886;1.5 T 181 AT;Hyper Halo;4x4 / SUV / Crossover;;;;;2026;299000;0;320800;7800;14000;0;25;15;10;https://www.wandaloo.com/neuf/lynk--et-co/06/fiche-technique/1-5-t-181-at-hyper-halo/21886.html
104;LYNK & Co;1905;06;21885;1.5 T 181 AT;Hyper Pro;4x4 / SUV / Crossover;;;;;2026;279000;0;300800;7800;14000;0;25;15;10;https://www.wandaloo.com/neuf/lynk--et-co/06/fiche-technique/1-5-t-181-at-hyper-pro/21885.html
104;LYNK & Co;1906;08;21892;1.5 T 380 PHEV;;4x4 / SUV / Crossover;Hybride rechargeable;345;11;"0,9";2026;429000;0;458000;15000;14000;0;25;15;10;https://www.wandaloo.com/neuf/lynk-et-co/08/fiche-technique/1-5-t-380-phev/21892.html
57;Mahindra;433;KUV 100;21894;1.2 G80;K6+;4x4 / SUV / Crossover;Essence;82;7;-;2026;132900;1;122455;5555;0;0;25;15;10;https://www.wandaloo.com/neuf/mahindra/kuv-100/fiche-technique/1-2-g80-k6/21894.html
57;Mahindra;433;KUV 100;21895;1.2 G80;K8+;4x4 / SUV / Crossover;Essence;82;7;-;2026;142900;1;132455;5555;0;0;25;15;10;https://www.wandaloo.com/neuf/mahindra/kuv-100/fiche-technique/1-2-g80-k8/21895.html
57;Mahindra;1845;Pik-up;21910;2.2 D140;Double Cabine 4x2;Ludospace / Utilitaire;Diesel;140;9;-;2026;228000;1;213555;3555;0;0;25;15;10;https://www.wandaloo.com/neuf/mahindra/pik-up/fiche-technique/2-2-d140-double-cabine-4x2/21910.html
57;Mahindra;1845;Pik-up;21911;2.2 D140;Double Cabine 4x4;Ludospace / Utilitaire;Diesel;140;9;-;2026;257000;1;242555;3555;0;0;25;15;10;https://www.wandaloo.com/neuf/mahindra/pik-up/fiche-technique/2-2-d140-double-cabine-4x4/21911.html
57;Mahindra;1845;Pik-up;21909;2.2 D140;Simple Cabine 4x2;Ludospace / Utilitaire;Diesel;140;9;-;2026;209900;1;189455;3555;0;0;25;15;10;https://www.wandaloo.com/neuf/mahindra/pik-up/fiche-technique/2-2-d140-simple-cabine-4x2/21909.html
57;Mahindra;1960;XUV 3XO;22603;1.2 l Turbo 110 AT;AX5;4x4 / SUV / Crossover;Essence;110;7;"5,5";2026;206000;1;194555;5555;0;0;25;15;10;https://www.wandaloo.com/neuf/mahindra/xuv-3xo/fiche-technique/1-2-l-turbo-110-at-ax5/22603.html
57;Mahindra;1960;XUV 3XO;22604;1.2 l Turbo 110 AT;AX7L;4x4 / SUV / Crossover;Essence;110;7;"5,5";2026;235000;1;221555;5555;0;0;25;15;10;https://www.wandaloo.com/neuf/mahindra/xuv-3xo/fiche-technique/1-2-l-turbo-110-at-ax7l/22604.html
57;Mahindra;1960;XUV 3XO;22601;1.2 l Turbo 110 AT;MX2;4x4 / SUV / Crossover;Essence;110;7;"5,5";2026;177000;1;167555;5555;0;0;25;15;10;https://www.wandaloo.com/neuf/mahindra/xuv-3xo/fiche-technique/1-2-l-turbo-110-at-mx2/22601.html
57;Mahindra;1960;XUV 3XO;22602;1.2 l Turbo 110 AT;MX3;4x4 / SUV / Crossover;Essence;110;7;"5,5";2026;189000;1;179555;5555;0;0;25;15;10;https://www.wandaloo.com/neuf/mahindra/xuv-3xo/fiche-technique/1-2-l-turbo-110-at-mx3/22602.html
5;Maserati;842;Ghibli;21931;2.0 L4 330 MHEV;GT;Luxe / Prestige;Essence;330;11;"8,5";2026;769000;0;846438;13355;0;64083;25;15;10;https://www.wandaloo.com/neuf/maserati/ghibli/fiche-technique/2-0-l4-330-mhev-gt/21931.html
5;Maserati;914;GranTurismo;21919;3.0 V6 490 AT;Modena;Coupé / Sportive;Essence;490;27;"10,2";2026;2500000;0;2916667;0;0;416667;25;15;10;https://www.wandaloo.com/neuf/maserati/granturismo/fiche-technique/3-0-v6-490-at-modena/21919.html
5;Maserati;914;GranTurismo;21920;3.0 V6 550 AT;Trofeo;Coupé / Sportive;Essence;550;29;"10,2";2026;3000000;0;3500000;0;0;500000;25;15;10;https://www.wandaloo.com/neuf/maserati/granturismo/fiche-technique/3-0-v6-550-at-trofeo/21920.html
5;Maserati;1712;Grecale;21938;2.0 L4 MHEV 300 4WD;GT;4x4 / SUV / Crossover;Essence;300;11;"8,7";2026;850000;0;934188;13355;0;70833;25;15;10;https://www.wandaloo.com/neuf/maserati/grecale/fiche-technique/2-0-l4-mhev-300-4wd-gt/21938.html
5;Maserati;1712;Grecale;21939;2.0 L4 MHEV 330 4WD;Modena;4x4 / SUV / Crossover;Essence;330;11;"8,8";2026;990000;0;1127105;13355;0;123750;25;15;10;https://www.wandaloo.com/neuf/maserati/grecale/fiche-technique/2-0-l4-mhev-330-4wd-modena/21939.html
5;Maserati;1712;Grecale;21940;3.0 V6 530 4WD;Trofeo;4x4 / SUV / Crossover;Essence;530;17;"11,2";2026;1250000;0;1483188;24855;0;208333;25;15;10;https://www.wandaloo.com/neuf/maserati/grecale/fiche-technique/3-0-v6-530-4wd-trofeo/21940.html
5;Maserati;960;Levante;21944;2.0 L4 330 4WD;GT;4x4 / SUV / Crossover;Essence;330;11;"9,7";2026;959000;0;1052272;13355;0;79917;25;15;10;https://www.wandaloo.com/neuf/maserati/levante/fiche-technique/2-0-l4-330-4wd-gt/21944.html
5;Maserati;1854;MC20;21926;3.0 V6 630 AT;;Coupé / Sportive;Essence;630;29;"11,5";2026;3900000;0;4550000;0;0;650000;25;15;10;https://www.wandaloo.com/neuf/maserati/mc20/fiche-technique/3-0-v6-630-at-/21926.html
31;Mazda;330;3;21947;1.5 SkyActiv 120 AT;;Compacte;Essence;120;9;"5,9";2026;305000;0;321424;7424;9000;0;25;15;10;https://www.wandaloo.com/neuf/mazda/3/fiche-technique/1-5-skyactiv-120-at-/21947.html
31;Mazda;337;3 Berline;21949;1.5 SkyActiv 120 AT;;Compacte;Essence;120;9;"6,2";2026;295000;0;311424;7424;9000;0;25;15;10;https://www.wandaloo.com/neuf/mazda/3-berline/fiche-technique/1-5-skyactiv-120-at-/21949.html
31;Mazda;333;6;21951;2.0 SkyActiv 145 AT;Selection;Routière;Essence;145;11;"5,9";2026;422000;0;444424;13424;9000;0;25;15;10;https://www.wandaloo.com/neuf/mazda/6/fiche-technique/2-0-skyactiv-145-at-selection/21951.html
31;Mazda;902;CX-3;21954;1.5 SkyActiv 105 AT;;4x4 / SUV / Crossover;Essence;105;6;"5,2";2026;330000;0;340674;4674;6000;0;25;15;10;https://www.wandaloo.com/neuf/mazda/cx-3/fiche-technique/1-5-skyactiv-105-at-/21954.html
31;Mazda;967;CX-5;21957;2.2 SkyActiv-D 175 AT;Selection;4x4 / SUV / Crossover;Diesel;175;9;"5,5";2026;453000;0;469424;7424;9000;0;25;15;10;https://www.wandaloo.com/neuf/mazda/cx-5/fiche-technique/2-2-skyactiv-d-175-at-selection/21957.html
32;Mercedes;1975;CLA;22820;180;AMG line;Compacte;Essence MHEV;156;8;"5,0";2026;584000;0;625251;7226;12400;21625;25;15;10;https://www.wandaloo.com/neuf/mercedes/cla/fiche-technique/180-amg-line/22820.html
32;Mercedes;1975;CLA;22821;180;AMG line+;Compacte;Essence MHEV;156;8;"5,0";2026;639000;0;680251;7226;12400;21625;25;15;10;https://www.wandaloo.com/neuf/mercedes/cla/fiche-technique/180-amg-line/22821.html
32;Mercedes;1975;CLA;22819;180;Sportline;Compacte;Essence MHEV;156;8;"5,0";2026;519000;0;564576;7226;12400;21625;25;15;10;https://www.wandaloo.com/neuf/mercedes/cla/fiche-technique/180-sportline/22819.html
32;Mercedes;1975;CLA;22823;200;AMG line;Compacte;Essence MHEV;184;8;"5,1";2026;614000;0;655251;7226;12400;21625;25;15;10;https://www.wandaloo.com/neuf/mercedes/cla/fiche-technique/200-amg-line/22823.html
32;Mercedes;1975;CLA;22824;200;AMG line+;Compacte;Essence MHEV;184;8;"5,1";2026;669000;0;710251;7226;12400;21625;25;15;10;https://www.wandaloo.com/neuf/mercedes/cla/fiche-technique/200-amg-line/22824.html
32;Mercedes;1975;CLA;22822;200;Sportline;Compacte;Essence MHEV;184;8;"5,1";2026;549000;0;590251;7226;12400;21625;25;15;10;https://www.wandaloo.com/neuf/mercedes/cla/fiche-technique/200-sportline/22822.html
32;Mercedes;1975;CLA;22826;220 4MATIC;AMG line;Compacte;Essence MHEV;211;9;"5,5";2026;664000;0;705251;7226;12400;21625;25;15;10;https://www.wandaloo.com/neuf/mercedes/cla/fiche-technique/220-4matic-amg-line/22826.html
32;Mercedes;1975;CLA;22827;220 4MATIC;AMG line+;Compacte;Essence MHEV;211;9;"5,5";2026;719000;0;760251;7226;12400;21625;25;15;10;https://www.wandaloo.com/neuf/mercedes/cla/fiche-technique/220-4matic-amg-line/22827.html
32;Mercedes;1975;CLA;22825;220 4MATIC;Sportline;Compacte;Essence MHEV;211;9;"5,5";2026;599000;0;640251;7226;12400;21625;25;15;10;https://www.wandaloo.com/neuf/mercedes/cla/fiche-technique/220-4matic-sportline/22825.html
32;Mercedes;846;CLA Coupé;21975;220 d;AMG line;Compacte;Diesel MHEV;190;8;"5,0";2026;619000;0;664934;7226;12400;26308;25;15;10;https://www.wandaloo.com/neuf/mercedes/cla-coupe/fiche-technique/220-d-amg-line/21975.html
32;Mercedes;846;CLA Coupé;21976;220 d;AMG line+;Compacte;Diesel MHEV;190;8;"5,0";2026;669000;0;717018;7226;12400;28392;25;15;10;https://www.wandaloo.com/neuf/mercedes/cla-coupe/fiche-technique/220-d-amg-line-/21976.html
32;Mercedes;846;CLA Coupé;21974;220 d;Distinctive;Compacte;Diesel MHEV;190;8;"5,0";2026;569000;0;612851;7226;12400;24225;25;15;10;https://www.wandaloo.com/neuf/mercedes/cla-coupe/fiche-technique/220-d-distinctive/21974.html
32;Mercedes;846;CLA Coupé;21973;220 d;Progressive;Compacte;Diesel MHEV;190;8;"5,0";2026;529000;0;571184;7226;12400;22558;25;15;10;https://www.wandaloo.com/neuf/mercedes/cla-coupe/fiche-technique/220-d-progressive/21973.html
32;Mercedes;1976;CLA EV;22830;250+;AMG line;Compacte;Electrique;272;9;"12,2";2026;719000;0;745774;14374;12400;0;25;15;10;https://www.wandaloo.com/neuf/mercedes/cla-ev/fiche-technique/250-amg-line/22830.html
32;Mercedes;1976;CLA EV;22831;250+;AMG line+;Compacte;Electrique;272;9;"12,2";2026;769000;0;795774;14374;12400;0;25;15;10;https://www.wandaloo.com/neuf/mercedes/cla-ev/fiche-technique/250-amg-line/22831.html
32;Mercedes;1976;CLA EV;22829;250+;Sportline;Compacte;Electrique;272;9;"12,2";2026;649000;0;675774;14374;12400;0;25;15;10;https://www.wandaloo.com/neuf/mercedes/cla-ev/fiche-technique/250-sportline/22829.html
32;Mercedes;1976;CLA EV;22833;350 4MATIC;AMG line;Compacte;Electrique;354;11;"12,5";2026;764000;0;790774;14374;12400;0;25;15;10;https://www.wandaloo.com/neuf/mercedes/cla-ev/fiche-technique/350-4matic-amg-line/22833.html
32;Mercedes;1976;CLA EV;22834;350 4MATIC;AMG line+;Compacte;Electrique;354;11;"12,5";2026;819000;0;845774;14374;12400;0;25;15;10;https://www.wandaloo.com/neuf/mercedes/cla-ev/fiche-technique/350-4matic-amg-line/22834.html
32;Mercedes;1976;CLA EV;22832;350 4MATIC;Sportline;Compacte;Electrique;354;11;"12,5";2026;699000;0;725774;14374;12400;0;25;15;10;https://www.wandaloo.com/neuf/mercedes/cla-ev/fiche-technique/350-4matic-sportline/22832.html
32;Mercedes;362;Classe A;21962;200 d;AMG Line;Compacte;Diesel MHEV;150;8;"4,9";2026;514000;0;552268;7226;9240;21802;25;15;10;https://www.wandaloo.com/neuf/mercedes/classe-a/fiche-technique/200-d-amg-line/21962.html
32;Mercedes;362;Classe A;21961;200 d;Distinctive;Compacte;Diesel MHEV;150;8;"4,9";2026;464000;0;480466;7226;9240;0;25;15;10;https://www.wandaloo.com/neuf/mercedes/classe-a/fiche-technique/200-d-distinctive/21961.html
32;Mercedes;362;Classe A;21960;200 d;Progressive;Compacte;Diesel MHEV;150;8;"4,9";2026;434000;1;415466;7226;9240;0;25;15;10;https://www.wandaloo.com/neuf/mercedes/classe-a/fiche-technique/200-d-progressive/21960.html
32;Mercedes;1018;Classe A Berline;21966;200 d;AMG line;Compacte;Diesel;150;8;"4,8";2026;524000;0;563268;7226;9800;22242;25;15;10;https://www.wandaloo.com/neuf/mercedes/classe-a-berline/fiche-technique/200-d-amg-line/21966.html
32;Mercedes;1018;Classe A Berline;21965;200 d;Distinctive;Compacte;Diesel;150;8;"4,8";2026;484000;0;521601;7226;9800;20575;25;15;10;https://www.wandaloo.com/neuf/mercedes/classe-a-berline/fiche-technique/200-d-distinctive/21965.html
32;Mercedes;1018;Classe A Berline;21964;200 d;Progressive;Compacte;Diesel;150;8;"4,8";2026;454000;0;471026;7226;9800;0;25;15;10;https://www.wandaloo.com/neuf/mercedes/classe-a-berline/fiche-technique/200-d-progressive/21964.html
32;Mercedes;364;Classe C;21970;220 d;AMG line;Familiale;Diesel MHEV;197;8;"4,5";2026;724000;0;805534;7226;12900;61408;25;15;10;https://www.wandaloo.com/neuf/mercedes/classe-c/fiche-technique/220-d-amg-line/21970.html
32;Mercedes;364;Classe C;21971;220 d;AMG line+;Familiale;Diesel MHEV;197;8;"4,5";2026;824000;0;913868;7226;12900;69742;25;15;10;https://www.wandaloo.com/neuf/mercedes/classe-c/fiche-technique/220-d-amg-line-/21971.html
32;Mercedes;364;Classe C;21968;220 d;Avantgarde;Familiale;Diesel MHEV;197;8;"4,5";2026;564000;1;575576;7226;12900;22042;25;15;10;https://www.wandaloo.com/neuf/mercedes/classe-c/fiche-technique/220-d-avantgarde/21968.html
32;Mercedes;364;Classe C;21969;220 d;Luxury;Familiale;Diesel MHEV;197;8;"4,5";2026;624000;0;670664;7226;12900;26538;25;15;10;https://www.wandaloo.com/neuf/mercedes/classe-c/fiche-technique/220-d-luxury/21969.html
32;Mercedes;367;Classe E;21980;220 d;AMG line;Routière;Diesel MHEV;197;8;"4,8";2026;979000;0;1124801;7226;14400;124175;25;15;10;https://www.wandaloo.com/neuf/mercedes/classe-e/fiche-technique/220-d-amg-line/21980.html
32;Mercedes;367;Classe E;21978;220 d;Avantgarde;Routière;Diesel MHEV;197;8;"4,8";2026;669000;1;692576;7226;14400;26625;25;15;10;https://www.wandaloo.com/neuf/mercedes/classe-e/fiche-technique/220-d-avantgarde/21978.html
32;Mercedes;367;Classe E;21979;220 d;Luxury;Routière;Diesel MHEV;197;8;"4,8";2026;849000;0;942576;7226;14400;71950;25;15;10;https://www.wandaloo.com/neuf/mercedes/classe-e/fiche-technique/220-d-luxury/21979.html
32;Mercedes;1755;Classe E PHEV;21984;350 e;AMG line;Familiale;Hybride rechargeable;313;11;"0,8";2026;1069000;0;1096876;13476;14400;0;25;15;10;https://www.wandaloo.com/neuf/mercedes/classe-e-phev/fiche-technique/350-e-amg-line/21984.html
32;Mercedes;1755;Classe E PHEV;21982;350 e;Avantgarde;Familiale;Hybride rechargeable;313;11;"0,8";2026;789000;0;816876;13476;14400;0;25;15;10;https://www.wandaloo.com/neuf/mercedes/classe-e-phev/fiche-technique/350-e-avantgarde/21982.html
32;Mercedes;1755;Classe E PHEV;21983;350 e;Luxury;Familiale;Hybride rechargeable;313;11;"0,8";2026;939000;0;966876;13476;14400;0;25;15;10;https://www.wandaloo.com/neuf/mercedes/classe-e-phev/fiche-technique/350-e-luxury/21983.html
32;Mercedes;817;Classe G;22054;AMG G 63;;4x4 / SUV / Crossover;Essence;585;23;"14,4";2026;2299000;0;2725482;26375;14520;385587;25;15;10;https://www.wandaloo.com/neuf/mercedes/classe-g/fiche-technique/amg-g-63-/22054.html
32;Mercedes;817;Classe G;22052;G 400 d;;4x4 / SUV / Crossover;Diesel;330;12;"10,8";2026;1740000;0;2060565;13625;14520;292420;25;15;10;https://www.wandaloo.com/neuf/mercedes/classe-g/fiche-technique/g-400-d-/22052.html
32;Mercedes;817;Classe G;22053;G 500;;4x4 / SUV / Crossover;Essence;422;21;"11,2";2026;1840000;0;2177232;13625;14520;309087;25;15;10;https://www.wandaloo.com/neuf/mercedes/classe-g/fiche-technique/g-500-/22053.html
32;Mercedes;371;Classe S;22003;350 d ;Luxury;Luxe / Prestige;Diesel MHEV;286;12;"6,4";2026;1940000;0;2306988;13625;25740;327623;25;15;10;https://www.wandaloo.com/neuf/mercedes/classe-s/fiche-technique/350-d--luxury/22003.html
32;Mercedes;371;Classe S;22004;350 d;AMG line;Luxe / Prestige;Diesel MHEV;286;12;"6,4";2026;1995000;0;2341155;13625;25740;306790;25;15;10;https://www.wandaloo.com/neuf/mercedes/classe-s/fiche-technique/350-d-amg-line/22004.html
32;Mercedes;371;Classe S;22001;350 d;Business;Luxe / Prestige;Diesel MHEV;286;12;"6,4";2026;1630000;0;1945322;13625;25740;275957;25;15;10;https://www.wandaloo.com/neuf/mercedes/classe-s/fiche-technique/350-d-business/22001.html
32;Mercedes;371;Classe S;22002;350 d;Business+;Luxe / Prestige;Diesel MHEV;286;12;"6,4";2026;1690000;0;2015322;13625;25740;285957;25;15;10;https://www.wandaloo.com/neuf/mercedes/classe-s/fiche-technique/350-d-business-/22002.html
32;Mercedes;1756;Classe S PHEV;22012;580 e;AMG line;Luxe / Prestige;Hybride rechargeable;367;17;"2,8";2026;2280000;0;2330664;24924;25740;0;25;15;10;https://www.wandaloo.com/neuf/mercedes/classe-s-phev/fiche-technique/580-e-amg-line/22012.html
32;Mercedes;1756;Classe S PHEV;22010;580 e;Business+;Luxe / Prestige;Hybride rechargeable;367;17;"2,8";2026;1970000;0;2020664;24924;25740;0;25;15;10;https://www.wandaloo.com/neuf/mercedes/classe-s-phev/fiche-technique/580-e-business-/22010.html
32;Mercedes;1756;Classe S PHEV;22011;580 e;Luxury;Luxe / Prestige;Hybride rechargeable;367;17;"2,8";2026;2220000;0;2270664;24924;25740;0;25;15;10;https://www.wandaloo.com/neuf/mercedes/classe-s-phev/fiche-technique/580-e-luxury/22011.html
32;Mercedes;1856;CLE Cabriolet;21991;220;AMG line;Cabriolet / Roadster;Essence MHEV;204;11;"6,4";2026;895000;0;992409;7226;14400;75783;25;15;10;https://www.wandaloo.com/neuf/mercedes/cle-cabriolet/fiche-technique/220-amg-line/21991.html
32;Mercedes;1856;CLE Cabriolet;21992;220;AMG line+;Cabriolet / Roadster;Essence MHEV;204;11;"6,4";2026;985000;0;1131551;7226;14400;124925;25;15;10;https://www.wandaloo.com/neuf/mercedes/cle-cabriolet/fiche-technique/220-amg-line-/21992.html
32;Mercedes;1856;CLE Cabriolet;21993;300 4MATIC;AMG line;Cabriolet / Roadster;Essence MHEV;258;11;"7,0";2026;955000;0;1097801;7226;14400;121175;25;15;10;https://www.wandaloo.com/neuf/mercedes/cle-cabriolet/fiche-technique/300-4matic-amg-line/21993.html
32;Mercedes;1856;CLE Cabriolet;21994;300 4MATIC;AMG line+;Cabriolet / Roadster;Essence MHEV;258;11;"7,0";2026;1045000;0;1199051;7226;14400;132425;25;15;10;https://www.wandaloo.com/neuf/mercedes/cle-cabriolet/fiche-technique/300-4matic-amg-line-/21994.html
