source;brand_id;brand;brand_slug;model_id;model;model_slug;version_id;version;version_slug;model_image_url;source_url
moteur.ma;525;Changan;changan;10956;Alsvin;alsvin;3776;1.5L 98 Elite;15l-98-elite;https://v3.moteur.ma/storage/media/images/models/nouvelle-alsvin-829.png;https://www.moteur.ma/fr/neuf/voiture/changan/alsvin/15l-98-elite/
moteur.ma;525;Changan;changan;11127;CS15 +;cs15;4613;"1,5 ESSENCE 5DCT ELITE";15-essence-5dct-elite;https://v3.moteur.ma/storage/media/images/models/nouvelle-cs15-355.png;https://www.moteur.ma/fr/neuf/voiture/changan/cs15/15-essence-5dct-elite/
moteur.ma;525;Changan;changan;11127;CS15 +;cs15;4614;"1,5 ESSENCE 5DCT EXCLUSIVE";15-essence-5dct-exclusive;https://v3.moteur.ma/storage/media/images/models/nouvelle-cs15-355.png;https://www.moteur.ma/fr/neuf/voiture/changan/cs15/15-essence-5dct-exclusive/
moteur.ma;525;Changan;changan;11127;CS15 +;cs15;4612;1.5 l 100 Confort;15-l-100-confort;https://v3.moteur.ma/storage/media/images/models/nouvelle-cs15-355.png;https://www.moteur.ma/fr/neuf/voiture/changan/cs15/15-l-100-confort/
moteur.ma;525;Changan;changan;10957;CS35+;cs35;3773;Confort;confort;https://v3.moteur.ma/storage/media/images/models/nouvelle-cs35-820.png;https://www.moteur.ma/fr/neuf/voiture/changan/cs35/confort/
moteur.ma;525;Changan;changan;10957;CS35+;cs35;3779;Elite;elite;https://v3.moteur.ma/storage/media/images/models/nouvelle-cs35-820.png;https://www.moteur.ma/fr/neuf/voiture/changan/cs35/elite/
moteur.ma;525;Changan;changan;10957;CS35+;cs35;3780;Exclusive;exclusive;https://v3.moteur.ma/storage/media/images/models/nouvelle-cs35-820.png;https://www.moteur.ma/fr/neuf/voiture/changan/cs35/exclusive/
moteur.ma;525;Changan;changan;10958;CS55+;cs55;3774;Confort;confort;https://v3.moteur.ma/storage/media/images/models/nouvelle-cs55-911.png;https://www.moteur.ma/fr/neuf/voiture/changan/cs55/confort/
moteur.ma;525;Changan;changan;10958;CS55+;cs55;3782;Elite;elite;https://v3.moteur.ma/storage/media/images/models/nouvelle-cs55-911.png;https://www.moteur.ma/fr/neuf/voiture/changan/cs55/elite/
moteur.ma;525;Changan;changan;10958;CS55+;cs55;3783;Exclusive;exclusive;https://v3.moteur.ma/storage/media/images/models/nouvelle-cs55-911.png;https://www.moteur.ma/fr/neuf/voiture/changan/cs55/exclusive/
moteur.ma;525;Changan;changan;10959;UNI-K;uni-k;3775;Exclusive;exclusive;https://v3.moteur.ma/storage/media/images/models/nouvelle-uni-k-396.png;https://www.moteur.ma/fr/neuf/voiture/changan/uni-k/exclusive/
moteur.ma;23;Chery;chery;11120;Arrizo 6;arrizo-6;4580;1.5 T 113 PRO;15-t-113-pro;https://v3.moteur.ma/storage/media/images/models/nouvelle-arrizo-6-743.jpg;https://www.moteur.ma/fr/neuf/voiture/chery/arrizo-6/15-t-113-pro/
moteur.ma;23;Chery;chery;10716;Tiggo 2 Pro;tiggo-2-pro;3010;1.5l confort;15l-confort;https://v3.moteur.ma/storage/media/images/models/nouvelle-tiggo 2 pro-127.png;https://www.moteur.ma/fr/neuf/voiture/chery/tiggo-2-pro/15l-confort/
moteur.ma;23;Chery;chery;11086;Tiggo 3X;tiggo-3x;4382;1.5 l 102 AT Dynamic;15-l-102-at-dynamic;https://v3.moteur.ma/storage/media/images/models/nouvelle-3x-640.png;https://www.moteur.ma/fr/neuf/voiture/chery/tiggo-3x/15-l-102-at-dynamic/
moteur.ma;23;Chery;chery;11112;Tiggo 4 CROSS;tiggo-4-cross;4274;HEV 1.5L Confort;hev-15l-confort;https://v3.moteur.ma/storage/media/images/models/nouvelle-tiggo-4-cross-695.png;https://www.moteur.ma/fr/neuf/voiture/chery/tiggo-4-cross/hev-15l-confort/
moteur.ma;23;Chery;chery;11112;Tiggo 4 CROSS;tiggo-4-cross;4284;HEV 1.5L Premium;hev-15l-premium;https://v3.moteur.ma/storage/media/images/models/nouvelle-tiggo-4-cross-695.png;https://www.moteur.ma/fr/neuf/voiture/chery/tiggo-4-cross/hev-15l-premium/
moteur.ma;23;Chery;chery;10734;Tiggo 4 Pro;tiggo-4-pro;4283;1.5 l 147 AT Confort BVA;15-l-147-at-confort-bva;https://v3.moteur.ma/storage/media/images/models/nouvelle-tiggo 4 pro-999.png;https://www.moteur.ma/fr/neuf/voiture/chery/tiggo-4-pro/15-l-147-at-confort-bva/
moteur.ma;23;Chery;chery;10734;Tiggo 4 Pro;tiggo-4-pro;4273;1.5L CONFORT BVM;15l-confort-bvm;https://v3.moteur.ma/storage/media/images/models/nouvelle-tiggo 4 pro-999.png;https://www.moteur.ma/fr/neuf/voiture/chery/tiggo-4-pro/15l-confort-bvm/
moteur.ma;23;Chery;chery;10717;Tiggo 7 Pro;tiggo-7-pro;4285;PHEV NEW TIGGO 7 PRO Premium;phev-new-tiggo-7-pro-premium;https://v3.moteur.ma/storage/media/images/models/nouvelle-tiggo 7 pro-665.png;https://www.moteur.ma/fr/neuf/voiture/chery/tiggo-7-pro/phev-new-tiggo-7-pro-premium/
moteur.ma;23;Chery;chery;10717;Tiggo 7 Pro;tiggo-7-pro;3748;PHEV NEW TIGGO 7 PRO LUXURY;phev-new-tiggo-7-pro-luxury;https://v3.moteur.ma/storage/media/images/models/nouvelle-tiggo 7 pro-665.png;https://www.moteur.ma/fr/neuf/voiture/chery/tiggo-7-pro/phev-new-tiggo-7-pro-luxury/
moteur.ma;23;Chery;chery;10733;Tiggo 8 Pro;tiggo-8-pro;4286;PHEV 1.5 GDI 346 AT Luxury;phev-15-gdi-346-at-luxury;https://v3.moteur.ma/storage/media/images/models/nouvelle-tiggo-8-pro-568.png;https://www.moteur.ma/fr/neuf/voiture/chery/tiggo-8-pro/phev-15-gdi-346-at-luxury/
moteur.ma;24;Chevrolet;chevrolet;176;Captiva;captiva;102;2.2 VCDI LT 4WD BVA;22-vcdi-lt-4wd-bva;https://v3.moteur.ma/storage/media/images/models/nouvelle-captiva-337.png;https://www.moteur.ma/fr/neuf/voiture/chevrolet/captiva/22-vcdi-lt-4wd-bva/
moteur.ma;24;Chevrolet;chevrolet;176;Captiva;captiva;470;2.2 VCDi LTZ 4WD BVA;22-vcdi-ltz-4wd-bva;https://v3.moteur.ma/storage/media/images/models/nouvelle-captiva-337.png;https://www.moteur.ma/fr/neuf/voiture/chevrolet/captiva/22-vcdi-ltz-4wd-bva/
moteur.ma;24;Chevrolet;chevrolet;181;Cruze;cruze;101;2.0 VCDI LS;20-vcdi-ls;https://v3.moteur.ma/storage/media/images/models/nouvelle-cruze-357.png;https://www.moteur.ma/fr/neuf/voiture/chevrolet/cruze/20-vcdi-ls/
moteur.ma;24;Chevrolet;chevrolet;181;Cruze;cruze;167;2.0 VCDI LT;20-vcdi-lt;https://v3.moteur.ma/storage/media/images/models/nouvelle-cruze-357.png;https://www.moteur.ma/fr/neuf/voiture/chevrolet/cruze/20-vcdi-lt/
moteur.ma;24;Chevrolet;chevrolet;181;Cruze;cruze;1615;2.0 VCDI LT BVA;20-vcdi-lt-bva;https://v3.moteur.ma/storage/media/images/models/nouvelle-cruze-357.png;https://www.moteur.ma/fr/neuf/voiture/chevrolet/cruze/20-vcdi-lt-bva/
moteur.ma;24;Chevrolet;chevrolet;10027;Orlando;orlando;1173;2.0 VCDI LT;20-vcdi-lt;https://v3.moteur.ma/storage/media/images/models/nouvelle-orlando-337.png;https://www.moteur.ma/fr/neuf/voiture/chevrolet/orlando/20-vcdi-lt/
moteur.ma;24;Chevrolet;chevrolet;199;Spark;spark;165;1.0 I LS;10-i-ls;https://v3.moteur.ma/storage/media/images/models/nouvelle-spark-985.png;https://www.moteur.ma/fr/neuf/voiture/chevrolet/spark/10-i-ls/
moteur.ma;24;Chevrolet;chevrolet;10083;Trax;trax;1172;1.8L LT;18l-lt;https://v3.moteur.ma/storage/media/images/models/nouvelle-trax-102.png;https://www.moteur.ma/fr/neuf/voiture/chevrolet/trax/18l-lt/
moteur.ma;26;Citroën;citroen;10380;Ami;ami;2769;Electrique 5.5KWh;electrique-55kwh;https://v3.moteur.ma/storage/media/images/models/nouvelle-ami-933.png;https://www.moteur.ma/fr/neuf/voiture/citroen/ami/electrique-55kwh/
moteur.ma;26;Citroën;citroen;10380;Ami;ami;3544;Electrique 6KW;electrique-6kw;https://v3.moteur.ma/storage/media/images/models/nouvelle-ami-933.png;https://www.moteur.ma/fr/neuf/voiture/citroen/ami/electrique-6kw/
moteur.ma;26;Citroën;citroen;228;Berlingo;berlingo;3700;1.5 BlueHDi 100 Feel;15-bluehdi-100-feel;https://v3.moteur.ma/storage/media/images/models/nouvelle-berlingo-387.png;https://www.moteur.ma/fr/neuf/voiture/citroen/berlingo/15-bluehdi-100-feel/
moteur.ma;26;Citroën;citroen;228;Berlingo;berlingo;3701;1.5 BlueHDi 100 Feel Pack;15-bluehdi-100-feel-pack;https://v3.moteur.ma/storage/media/images/models/nouvelle-berlingo-387.png;https://www.moteur.ma/fr/neuf/voiture/citroen/berlingo/15-bluehdi-100-feel-pack/
moteur.ma;26;Citroën;citroen;228;Berlingo;berlingo;3879;1.5 BlueHDi 100 Shine Pack;15-bluehdi-100-shine-pack;https://v3.moteur.ma/storage/media/images/models/nouvelle-berlingo-387.png;https://www.moteur.ma/fr/neuf/voiture/citroen/berlingo/15-bluehdi-100-shine-pack/
moteur.ma;26;Citroën;citroen;236;C3;c3;4623;1.2 Essence 82 ch PLUS;12-essence-82-ch-plus;https://v3.moteur.ma/storage/media/images/models/nouvelle-c3-347.png;https://www.moteur.ma/fr/neuf/voiture/citroen/c3/12-essence-82-ch-plus/
moteur.ma;26;Citroën;citroen;236;C3;c3;4622;1.2 Essence 82 ch YOU;12-essence-82-ch-you;https://v3.moteur.ma/storage/media/images/models/nouvelle-c3-347.png;https://www.moteur.ma/fr/neuf/voiture/citroen/c3/12-essence-82-ch-you/
moteur.ma;26;Citroën;citroen;236;C3;c3;4624;1.2 Essence MHEV 110 ch PLUS;12-essence-mhev-110-ch-plus;https://v3.moteur.ma/storage/media/images/models/nouvelle-c3-347.png;https://www.moteur.ma/fr/neuf/voiture/citroen/c3/12-essence-mhev-110-ch-plus/
moteur.ma;26;Citroën;citroen;11122;C3 Aircross;c3-aircross;4616;1.2 PureTech 110 MAX;12-puretech-110-max;https://v3.moteur.ma/storage/media/images/models/nouvelle-c3-aircross-166.png;https://www.moteur.ma/fr/neuf/voiture/citroen/c3-aircross/12-puretech-110-max/
moteur.ma;26;Citroën;citroen;11122;C3 Aircross;c3-aircross;4427;MHEV 1.2 Hybrid 145 AT;mhev-12-hybrid-145-at;https://v3.moteur.ma/storage/media/images/models/nouvelle-c3-aircross-166.png;https://www.moteur.ma/fr/neuf/voiture/citroen/c3-aircross/mhev-12-hybrid-145-at/
moteur.ma;26;Citroën;citroen;11122;C3 Aircross;c3-aircross;4429;MHEV 1.2 Hybrid 145 AT 7 P;mhev-12-hybrid-145-at-7-p;https://v3.moteur.ma/storage/media/images/models/nouvelle-c3-aircross-166.png;https://www.moteur.ma/fr/neuf/voiture/citroen/c3-aircross/mhev-12-hybrid-145-at-7-p/
moteur.ma;26;Citroën;citroen;239;C4;c4;4426;1.2 Essence 130 AT MAX;12-essence-130-at-max;https://v3.moteur.ma/storage/media/images/models/nouvelle-c4-925.png;https://www.moteur.ma/fr/neuf/voiture/citroen/c4/12-essence-130-at-max/
moteur.ma;26;Citroën;citroen;239;C4;c4;3995;1.2 Essence 130 AT MAX PACK;12-essence-130-at-max-pack;https://v3.moteur.ma/storage/media/images/models/nouvelle-c4-925.png;https://www.moteur.ma/fr/neuf/voiture/citroen/c4/12-essence-130-at-max-pack/
moteur.ma;26;Citroën;citroen;239;C4;c4;3994;1.2 PureTech 130 AT PLUS;12-puretech-130-at-plus;https://v3.moteur.ma/storage/media/images/models/nouvelle-c4-925.png;https://www.moteur.ma/fr/neuf/voiture/citroen/c4/12-puretech-130-at-plus/
moteur.ma;26;Citroën;citroen;239;C4;c4;3996;MHEV 1.2 Hybrid 145 AT MAX+;mhev-12-hybrid-145-at-max;https://v3.moteur.ma/storage/media/images/models/nouvelle-c4-925.png;https://www.moteur.ma/fr/neuf/voiture/citroen/c4/mhev-12-hybrid-145-at-max/
moteur.ma;26;Citroën;citroen;239;C4;c4;4617;MHEV1.2 Hybrid 145 AT MAX+ SA;mhev12-hybrid-145-at-max-sa;https://v3.moteur.ma/storage/media/images/models/nouvelle-c4-925.png;https://www.moteur.ma/fr/neuf/voiture/citroen/c4/mhev12-hybrid-145-at-max-sa/
moteur.ma;26;Citroën;citroen;11010;c4x;c4x;4425;1.2 Essence 130 AT MAX PACK;12-essence-130-at-max-pack;https://v3.moteur.ma/storage/media/images/models/nouvelle-c4x-810.png;https://www.moteur.ma/fr/neuf/voiture/citroen/c4x/12-essence-130-at-max-pack/
moteur.ma;26;Citroën;citroen;11010;c4x;c4x;3999;1.2 Hybrid 145 AT MAX+;12-hybrid-145-at-max;https://v3.moteur.ma/storage/media/images/models/nouvelle-c4x-810.png;https://www.moteur.ma/fr/neuf/voiture/citroen/c4x/12-hybrid-145-at-max/
moteur.ma;26;Citroën;citroen;11010;c4x;c4x;3998;1.2 PureTech 130 AT MAX;12-puretech-130-at-max;https://v3.moteur.ma/storage/media/images/models/nouvelle-c4x-810.png;https://www.moteur.ma/fr/neuf/voiture/citroen/c4x/12-puretech-130-at-max/
moteur.ma;26;Citroën;citroen;11010;c4x;c4x;3997;1.2 PureTech 130 AT PLUS;12-puretech-130-at-plus;https://v3.moteur.ma/storage/media/images/models/nouvelle-c4x-810.png;https://www.moteur.ma/fr/neuf/voiture/citroen/c4x/12-puretech-130-at-plus/
moteur.ma;26;Citroën;citroen;11121;C5 Aircross;c5-aircross;4582;MHEV 1.2 Hybrid 145 AT MAX;mhev-12-hybrid-145-at-max;https://v3.moteur.ma/storage/media/images/models/nouvelle-c5-aircross-126.png;https://www.moteur.ma/fr/neuf/voiture/citroen/c5-aircross/mhev-12-hybrid-145-at-max/
moteur.ma;26;Citroën;citroen;11121;C5 Aircross;c5-aircross;4583;MHEV 1.2 Hybrid 145 AT MAX+;mhev-12-hybrid-145-at-max;https://v3.moteur.ma/storage/media/images/models/nouvelle-c5-aircross-126.png;https://www.moteur.ma/fr/neuf/voiture/citroen/c5-aircross/mhev-12-hybrid-145-at-max/
moteur.ma;26;Citroën;citroen;11121;C5 Aircross;c5-aircross;4581;MHEV 1.2 Hybrid 145 AT PLUS;mhev-12-hybrid-145-at-plus;https://v3.moteur.ma/storage/media/images/models/nouvelle-c5-aircross-126.png;https://www.moteur.ma/fr/neuf/voiture/citroen/c5-aircross/mhev-12-hybrid-145-at-plus/
moteur.ma;480;Cupra;cupra;10508;Ateca;ateca;3855;Copper;copper;https://v3.moteur.ma/storage/media/images/models/nouvelle-ateca-921.png;https://www.moteur.ma/fr/neuf/voiture/cupra/ateca/copper/
moteur.ma;480;Cupra;cupra;10508;Ateca;ateca;3854;VZ;vz;https://v3.moteur.ma/storage/media/images/models/nouvelle-ateca-921.png;https://www.moteur.ma/fr/neuf/voiture/cupra/ateca/vz/
moteur.ma;480;Cupra;cupra;10506;Formentor;formentor;3691;1.4 e-HYBRID 245 DSG VZ;14-e-hybrid-245-dsg-vz;https://v3.moteur.ma/storage/media/images/models/nouvelle-formentor-694.png;https://www.moteur.ma/fr/neuf/voiture/cupra/formentor/14-e-hybrid-245-dsg-vz/
moteur.ma;480;Cupra;cupra;10506;Formentor;formentor;3284;2.0 TDI 150 DSG CARBON Ed;20-tdi-150-dsg-carbon-ed;https://v3.moteur.ma/storage/media/images/models/nouvelle-formentor-694.png;https://www.moteur.ma/fr/neuf/voiture/cupra/formentor/20-tdi-150-dsg-carbon-ed/
moteur.ma;480;Cupra;cupra;10506;Formentor;formentor;3285;2.0 TDI 150 DSG COOPER Ed;20-tdi-150-dsg-cooper-ed;https://v3.moteur.ma/storage/media/images/models/nouvelle-formentor-694.png;https://www.moteur.ma/fr/neuf/voiture/cupra/formentor/20-tdi-150-dsg-cooper-ed/
moteur.ma;480;Cupra;cupra;10506;Formentor;formentor;3280;2.0 TDI 150 DSG SPORT Ed;20-tdi-150-dsg-sport-ed;https://v3.moteur.ma/storage/media/images/models/nouvelle-formentor-694.png;https://www.moteur.ma/fr/neuf/voiture/cupra/formentor/20-tdi-150-dsg-sport-ed/
moteur.ma;480;Cupra;cupra;10507;Leon;leon;3859;"2,0L TDI 150 DSG Carbon ED";20l-tdi-150-dsg-carbon-ed;https://v3.moteur.ma/storage/media/images/models/nouvelle-leon-892.png;https://www.moteur.ma/fr/neuf/voiture/cupra/leon/20l-tdi-150-dsg-carbon-ed/
moteur.ma;480;Cupra;cupra;10507;Leon;leon;3860;"2,0L TDI 150 DSG Cooper ED";20l-tdi-150-dsg-cooper-ed;https://v3.moteur.ma/storage/media/images/models/nouvelle-leon-892.png;https://www.moteur.ma/fr/neuf/voiture/cupra/leon/20l-tdi-150-dsg-cooper-ed/
moteur.ma;480;Cupra;cupra;10507;Leon;leon;4062;"2,0L TSI 300 DSG VZ";20l-tsi-300-dsg-vz;https://v3.moteur.ma/storage/media/images/models/nouvelle-leon-892.png;https://www.moteur.ma/fr/neuf/voiture/cupra/leon/20l-tsi-300-dsg-vz/
moteur.ma;480;Cupra;cupra;10507;Leon;leon;4061;"2,0L TSI 300 DSG VZ Performance";20l-tsi-300-dsg-vz-performance;https://v3.moteur.ma/storage/media/images/models/nouvelle-leon-892.png;https://www.moteur.ma/fr/neuf/voiture/cupra/leon/20l-tsi-300-dsg-vz-performance/
moteur.ma;480;Cupra;cupra;11017;TERRAMAR;terramar;4016;"1,5 e-hybrid 204 DSG OCEAN ED PHEV";15-e-hybrid-204-dsg-ocean-ed-phev;https://v3.moteur.ma/storage/media/images/models/nouvelle-terramar-892.png;https://www.moteur.ma/fr/neuf/voiture/cupra/terramar/15-e-hybrid-204-dsg-ocean-ed-phev/
moteur.ma;480;Cupra;cupra;11017;TERRAMAR;terramar;4339;"1,5 e-hybrid 272 DSG VZ PHEV";15-e-hybrid-272-dsg-vz-phev;https://v3.moteur.ma/storage/media/images/models/nouvelle-terramar-892.png;https://www.moteur.ma/fr/neuf/voiture/cupra/terramar/15-e-hybrid-272-dsg-vz-phev/
moteur.ma;480;Cupra;cupra;11017;TERRAMAR;terramar;4048;1.4 TSI 150 DSG CANYON ED;14-tsi-150-dsg-canyon-ed;https://v3.moteur.ma/storage/media/images/models/nouvelle-terramar-892.png;https://www.moteur.ma/fr/neuf/voiture/cupra/terramar/14-tsi-150-dsg-canyon-ed/
moteur.ma;480;Cupra;cupra;11017;TERRAMAR;terramar;4338;1.4 TSI 150 DSG MOON Ed;14-tsi-150-dsg-moon-ed;https://v3.moteur.ma/storage/media/images/models/nouvelle-terramar-892.png;https://www.moteur.ma/fr/neuf/voiture/cupra/terramar/14-tsi-150-dsg-moon-ed/
moteur.ma;27;Dacia;dacia;11016;Bigster;bigster;4332;1.8 HEV 155 AT Expression;18-hev-155-at-expression;https://v3.moteur.ma/storage/media/images/models/nouvelle-bigster-327.png;https://www.moteur.ma/fr/neuf/voiture/dacia/bigster/18-hev-155-at-expression/
moteur.ma;27;Dacia;dacia;11016;Bigster;bigster;4333;1.8 HEV 155 AT Extreme;18-hev-155-at-extreme;https://v3.moteur.ma/storage/media/images/models/nouvelle-bigster-327.png;https://www.moteur.ma/fr/neuf/voiture/dacia/bigster/18-hev-155-at-extreme/
moteur.ma;27;Dacia;dacia;11016;Bigster;bigster;4334;1.8 HEV 155 AT Journey;18-hev-155-at-journey;https://v3.moteur.ma/storage/media/images/models/nouvelle-bigster-327.png;https://www.moteur.ma/fr/neuf/voiture/dacia/bigster/18-hev-155-at-journey/
moteur.ma;27;Dacia;dacia;11016;Bigster;bigster;4012;Essentiel 1.5 dCi 115;essentiel-15-dci-115;https://v3.moteur.ma/storage/media/images/models/nouvelle-bigster-327.png;https://www.moteur.ma/fr/neuf/voiture/dacia/bigster/essentiel-15-dci-115/
moteur.ma;27;Dacia;dacia;11016;Bigster;bigster;4013;Expression 1.5 dCi 115;expression-15-dci-115;https://v3.moteur.ma/storage/media/images/models/nouvelle-bigster-327.png;https://www.moteur.ma/fr/neuf/voiture/dacia/bigster/expression-15-dci-115/
moteur.ma;27;Dacia;dacia;11016;Bigster;bigster;4014;Extreme 1.5 dCi 115;extreme-15-dci-115;https://v3.moteur.ma/storage/media/images/models/nouvelle-bigster-327.png;https://www.moteur.ma/fr/neuf/voiture/dacia/bigster/extreme-15-dci-115/
moteur.ma;27;Dacia;dacia;11016;Bigster;bigster;4015;Journey 1.5 dCi 115;journey-15-dci-115;https://v3.moteur.ma/storage/media/images/models/nouvelle-bigster-327.png;https://www.moteur.ma/fr/neuf/voiture/dacia/bigster/journey-15-dci-115/
moteur.ma;27;Dacia;dacia;264;Duster;duster;3911;1.5 dCi 115 Essential;15-dci-115-essential;https://v3.moteur.ma/storage/media/images/models/nouvelle-duster-332.png;https://www.moteur.ma/fr/neuf/voiture/dacia/duster/15-dci-115-essential/
moteur.ma;27;Dacia;dacia;264;Duster;duster;3912;1.5 dCi 115 Expression;15-dci-115-expression;https://v3.moteur.ma/storage/media/images/models/nouvelle-duster-332.png;https://www.moteur.ma/fr/neuf/voiture/dacia/duster/15-dci-115-expression/
moteur.ma;27;Dacia;dacia;264;Duster;duster;3913;1.5 dCi 115 Extreme;15-dci-115-extreme;https://v3.moteur.ma/storage/media/images/models/nouvelle-duster-332.png;https://www.moteur.ma/fr/neuf/voiture/dacia/duster/15-dci-115-extreme/
moteur.ma;27;Dacia;dacia;264;Duster;duster;3914;1.5 dCi 115 Journey;15-dci-115-journey;https://v3.moteur.ma/storage/media/images/models/nouvelle-duster-332.png;https://www.moteur.ma/fr/neuf/voiture/dacia/duster/15-dci-115-journey/
moteur.ma;27;Dacia;dacia;10952;Jogger;jogger;4463;"1,5 Blue dCi 95 BVM5 Extreme";15-blue-dci-95-bvm5-extreme;https://v3.moteur.ma/storage/media/images/models/nouvelle-jogger-873.jpg;https://www.moteur.ma/fr/neuf/voiture/dacia/jogger/15-blue-dci-95-bvm5-extreme/
moteur.ma;27;Dacia;dacia;10952;Jogger;jogger;4461;"1,5 Blue dCi 95 BVM5 Essential";15-blue-dci-95-bvm5-essential;https://v3.moteur.ma/storage/media/images/models/nouvelle-jogger-873.jpg;https://www.moteur.ma/fr/neuf/voiture/dacia/jogger/15-blue-dci-95-bvm5-essential/
moteur.ma;27;Dacia;dacia;10952;Jogger;jogger;4462;"1,5 Blue dCi 95 BVM5 Expression";15-blue-dci-95-bvm5-expression;https://v3.moteur.ma/storage/media/images/models/nouvelle-jogger-873.jpg;https://www.moteur.ma/fr/neuf/voiture/dacia/jogger/15-blue-dci-95-bvm5-expression/
moteur.ma;27;Dacia;dacia;10952;Jogger;jogger;3749;1.5 dCi 102 Essential;15-dci-102-essential;https://v3.moteur.ma/storage/media/images/models/nouvelle-jogger-873.jpg;https://www.moteur.ma/fr/neuf/voiture/dacia/jogger/15-dci-102-essential/
moteur.ma;27;Dacia;dacia;10952;Jogger;jogger;3750;1.5 dCi 102 Essential ( 7P );15-dci-102-essential-7p;https://v3.moteur.ma/storage/media/images/models/nouvelle-jogger-873.jpg;https://www.moteur.ma/fr/neuf/voiture/dacia/jogger/15-dci-102-essential-7p/
moteur.ma;27;Dacia;dacia;10952;Jogger;jogger;3751;1.5 dCi 102 Expression;15-dci-102-expression;https://v3.moteur.ma/storage/media/images/models/nouvelle-jogger-873.jpg;https://www.moteur.ma/fr/neuf/voiture/dacia/jogger/15-dci-102-expression/
moteur.ma;27;Dacia;dacia;10952;Jogger;jogger;3752;1.5 dCi 102 Expression ( 7P );15-dci-102-expression-7p;https://v3.moteur.ma/storage/media/images/models/nouvelle-jogger-873.jpg;https://www.moteur.ma/fr/neuf/voiture/dacia/jogger/15-dci-102-expression-7p/
moteur.ma;27;Dacia;dacia;10952;Jogger;jogger;3753;1.5 dCi 102 Extreme;15-dci-102-extreme;https://v3.moteur.ma/storage/media/images/models/nouvelle-jogger-873.jpg;https://www.moteur.ma/fr/neuf/voiture/dacia/jogger/15-dci-102-extreme/
moteur.ma;27;Dacia;dacia;10952;Jogger;jogger;3754;1.5 dCi 102 Extreme ( 7P );15-dci-102-extreme-7p;https://v3.moteur.ma/storage/media/images/models/nouvelle-jogger-873.jpg;https://www.moteur.ma/fr/neuf/voiture/dacia/jogger/15-dci-102-extreme-7p/
moteur.ma;27;Dacia;dacia;10952;Jogger;jogger;3861;Extrem Hybride 7 places;extrem-hybride-7-places;https://v3.moteur.ma/storage/media/images/models/nouvelle-jogger-873.jpg;https://www.moteur.ma/fr/neuf/voiture/dacia/jogger/extrem-hybride-7-places/
moteur.ma;27;Dacia;dacia;266;Logan;logan;3259;"Expression 1,5 dCi 95 ch";expression-15-dci-95-ch;https://v3.moteur.ma/storage/media/images/models/nouvelle-logan-200.png;https://www.moteur.ma/fr/neuf/voiture/dacia/logan/expression-15-dci-95-ch/
moteur.ma;27;Dacia;dacia;266;Logan;logan;4457;1.0 TCe 100 AT Journey;10-tce-100-at-journey;https://v3.moteur.ma/storage/media/images/models/nouvelle-logan-200.png;https://www.moteur.ma/fr/neuf/voiture/dacia/logan/10-tce-100-at-journey/
moteur.ma;27;Dacia;dacia;266;Logan;logan;2908;1.0 TCe 100 ch Essentiel;10-tce-100-ch-essentiel;https://v3.moteur.ma/storage/media/images/models/nouvelle-logan-200.png;https://www.moteur.ma/fr/neuf/voiture/dacia/logan/10-tce-100-ch-essentiel/
moteur.ma;27;Dacia;dacia;266;Logan;logan;2909;1.0 TCe 100 ch Essentiel CVT;10-tce-100-ch-essentiel-cvt;https://v3.moteur.ma/storage/media/images/models/nouvelle-logan-200.png;https://www.moteur.ma/fr/neuf/voiture/dacia/logan/10-tce-100-ch-essentiel-cvt/
moteur.ma;27;Dacia;dacia;266;Logan;logan;2910;1.0 TCe 100 ch EXPRESSION;10-tce-100-ch-expression;https://v3.moteur.ma/storage/media/images/models/nouvelle-logan-200.png;https://www.moteur.ma/fr/neuf/voiture/dacia/logan/10-tce-100-ch-expression/
moteur.ma;27;Dacia;dacia;266;Logan;logan;4456;1.0 TCe 100 CVT;10-tce-100-cvt;https://v3.moteur.ma/storage/media/images/models/nouvelle-logan-200.png;https://www.moteur.ma/fr/neuf/voiture/dacia/logan/10-tce-100-cvt/
moteur.ma;27;Dacia;dacia;266;Logan;logan;4455;1.0 TCe 100 Essential;10-tce-100-essential;https://v3.moteur.ma/storage/media/images/models/nouvelle-logan-200.png;https://www.moteur.ma/fr/neuf/voiture/dacia/logan/10-tce-100-essential/
moteur.ma;27;Dacia;dacia;266;Logan;logan;2912;1.5 dCi 95 Confort;15-dci-95-confort;https://v3.moteur.ma/storage/media/images/models/nouvelle-logan-200.png;https://www.moteur.ma/fr/neuf/voiture/dacia/logan/15-dci-95-confort/
moteur.ma;27;Dacia;dacia;266;Logan;logan;4458;1.5 dCi 95 Essential;15-dci-95-essential;https://v3.moteur.ma/storage/media/images/models/nouvelle-logan-200.png;https://www.moteur.ma/fr/neuf/voiture/dacia/logan/15-dci-95-essential/
moteur.ma;27;Dacia;dacia;266;Logan;logan;2911;1.5 dCi 95 Essentiel;15-dci-95-essentiel;https://v3.moteur.ma/storage/media/images/models/nouvelle-logan-200.png;https://www.moteur.ma/fr/neuf/voiture/dacia/logan/15-dci-95-essentiel/
moteur.ma;27;Dacia;dacia;266;Logan;logan;4459;1.5 dCi 95 Expression;15-dci-95-expression;https://v3.moteur.ma/storage/media/images/models/nouvelle-logan-200.png;https://www.moteur.ma/fr/neuf/voiture/dacia/logan/15-dci-95-expression/
